"StudentNr","BrandNr","Week","LnSales","LnAdvertising","LnPrice","LnCompAdvertising","LnCompPrice","Qrtr1","Qrtr2","Qrtr3","Qrtr4"
4766946,"82",94,15.2008044187506,13.0965305650332,-4.72159164900534,14.7410991306385,-5.83960219779874,0,0,0,1
4766946,"82",95,15.2380163010467,0,-4.70157096027445,12.517435843582,-5.88171368314886,0,0,0,1
4766946,"82",96,15.2052988083384,0,-4.65131884201407,12.6000486728498,-5.84166618201959,0,0,0,1
4766946,"82",97,15.0753909942285,0,-4.62710909350684,12.5571836393663,-5.83754246483573,0,0,0,1
4766946,"82",98,15.1105116606378,0,-4.64193791018031,10.9615035156633,-5.84788381863046,0,0,0,1
4766946,"82",99,15.2668901657401,10.8322798136332,-4.76287718201813,14.1131862771628,-5.83754246483573,0,0,0,1
4766946,"82",100,15.3367727794946,0,-4.74927152996235,10.6817338662456,-5.84373443508365,0,0,0,1
4766946,"82",101,15.2721468801404,0,-4.74512214641554,10.5758451188885,-5.83343568288307,0,0,0,1
4766946,"82",102,14.7015482466674,0,-4.72260328288019,9.69726257166061,-5.78934036301785,0,0,0,1
4766946,"82",103,15.0144205679477,0,-4.7115312019795,11.6953886783971,-5.84996498483428,0,0,0,1
4766946,"82",104,15.131248325621,12.7062507854883,-4.5716387027793,12.8700407267523,-5.80316091863648,1,0,0,0
4766946,"82",105,14.9571823360928,12.8875494918789,-4.54247711664967,13.5697545103669,-5.81516106263959,1,0,0,0
4766946,"82",106,15.1749474649143,12.8546904468708,-4.61613002622443,13.3659195659992,-5.80914299031403,1,0,0,0
4766946,"82",107,15.0310165981039,13.1516289327697,-4.59185917192842,14.9473554746285,-5.8212155715483,1,0,0,0
4766946,"82",108,15.0085235220539,13.2657379169202,-4.64943560228611,13.3730053574203,-5.84996498483428,1,0,0,0
4766946,"82",109,15.148404142357,12.7916262634822,-4.75343820265719,13.4270220288132,-5.84166618201959,1,0,0,0
4766946,"82",110,14.8867516498363,12.8331948674181,-4.60707199327769,12.3166878311962,-5.83960219779874,1,0,0,0
4766946,"82",111,14.8420896437326,13.1661027123458,-4.63171952122163,10.8185975876621,-5.86043628470158,1,0,0,0
4766946,"82",112,15.1416567462479,13.391625336447,-4.67903203458655,12.9675348011906,-5.83754246483573,1,0,0,0
4766946,"82",113,15.1121536971315,12.921125632311,-4.75135269616617,10.4505968883794,-5.83754246483573,1,0,0,0
4766946,"82",114,15.2509521623504,13.1704008774408,-4.81035103692813,10.8511412833524,-5.8212155715483,1,0,0,0
4766946,"82",115,14.9509368197551,13.1597304505511,-4.66555733600319,10.8017975963743,-5.85623459784788,1,0,0,0
4766946,"82",116,15.1018464527153,13.603137545595,-4.69564208915217,14.9757750187695,-5.7913030721857,1,0,0,0
4766946,"82",117,15.1977968976866,12.8046206434674,-4.79826961595392,13.1531505511022,-5.74710759939457,0,1,0,0
4766946,"82",118,15.2473756206266,13.5055924198053,-4.77347050141979,13.5684034095133,-5.76608350085358,0,1,0,0
4766946,"82",119,15.1063947342795,13.1848216112439,-4.79174075707146,13.4255225591024,-5.80515096904449,0,1,0,0
4766946,"82",120,15.1219496938347,13.6844161933732,-4.77773945133937,15.2337620566113,-5.84166618201959,0,1,0,0
4766946,"82",121,15.1959125933793,0,-4.78849224311563,13.9284114732193,-5.84166618201959,0,1,0,0
4766946,"82",122,15.0202830424608,0,-4.71755531658288,14.4498907964019,-5.85414035624476,0,1,0,0
4766946,"82",123,15.1276200208948,0,-4.67130998849264,14.2125193452969,-5.90785896325318,0,1,0,0
4766946,"82",124,15.2345557088873,0,-4.57862563076598,14.284634425333,-5.84580697468562,0,1,0,0
4766946,"82",125,15.1080435392697,11.1546635481702,-4.48738715033171,14.072006096638,-5.80515096904449,0,1,0,0
4766946,"82",126,15.1352643952759,0,-4.50758985764923,12.7698085057281,-5.85623459784788,0,1,0,0
4766946,"82",127,15.2505950832536,0,-4.48578842896801,11.3175551421266,-5.87956545461057,0,1,0,0
4766946,"82",128,15.2157078242532,9.27734460075666,-4.55523781723988,11.3929362474834,-5.83548696565363,0,1,0,0
4766946,"82",129,15.1456313142782,13.4294406412204,-4.59898932691301,15.38052018937,-5.80914299031403,0,1,0,0
4766946,"82",130,15.2171860211225,13.9526577805893,-4.64193791018031,13.4805202227845,-5.84580697468562,0,0,1,0
4766946,"82",131,15.2142274390827,14.2191546757422,-4.69564208915217,13.4753176080662,-5.8583332345048,0,0,1,0
4766946,"82",132,15.100602413575,14.20181799075,-4.59274766598953,13.810772350367,-5.80714498765135,0,0,1,0
4766946,"82",133,15.0314613390496,14.4050662128362,-4.55780961462825,14.7023745388777,-5.76800104698285,0,0,1,0
4766946,"82",134,15.0939412732082,13.7835378345579,-4.56211069652764,13.6806079399255,-5.82527237224391,0,0,1,0
4766946,"82",135,14.8361613051627,13.7647465971392,-4.59809527231613,12.1755154951049,-5.84996498483428,0,0,1,0
4766946,"82",136,14.90749694374,13.3195062209446,-4.52488135475929,13.5225519222387,-5.7913030721857,0,0,1,0
4766946,"82",137,14.9040725107789,12.9210375785199,-4.5518190104911,13.3602221271622,-5.79524008514504,0,0,1,0
4766946,"82",138,15.0504004649249,13.4471750358185,-4.57687431683324,14.0438668990511,-5.81717516201129,0,0,1,0
4766946,"82",139,15.1511693031156,13.6517096305877,-4.6225198243232,10.0692138329804,-5.84788381863046,0,0,1,0
4766946,"82",140,14.9537242565422,13.4569352380258,-4.56903113937222,9.39972029313758,-5.80316091863648,0,0,1,0
4766946,"82",141,14.978036172376,12.7329438477146,-4.56556493139573,0,-5.82527237224391,0,0,1,0
4766946,"82",142,15.0260183625855,13.3528574473431,-4.56383632249511,13.6224851184683,-5.80714498765135,0,0,1,0
4766946,"82",143,15.3578466668576,13.3882276634901,-4.68779121467643,10.6056192511675,-5.87101839403211,0,0,0,1
4766946,"82",144,15.2444304063333,13.3104300659456,-4.71253270431659,13.0151366770621,-5.81315101171157,0,0,0,1
4766946,"82",145,15.3397173260357,13.3205894508479,-4.74615787928907,5.00394630594546,-5.79919265946086,0,0,0,1
4766946,"82",146,15.3314480120599,13.2937773286372,-4.75657464014732,12.9489167219113,-5.80714498765135,0,0,0,1
4766946,"82",147,15.1084553160925,13.7438050821191,-4.72971352106269,15.965803426466,-5.81919332616753,0,0,0,1
4766946,"82",148,14.9690844047064,13.2911656254468,-4.62160449245152,12.9900860552475,-5.83960219779874,0,0,0,1
4766946,"82",149,15.0345689997083,11.8859982268067,-4.6838887706995,12.7726044625073,-5.83960219779874,0,0,0,1
4766946,"82",150,15.115838450533,0,-4.65888746849408,12.6474870960475,-5.8273069609417,0,0,0,1
4766946,"82",151,15.2394619102613,13.1432027220253,-4.65888746849408,13.9979062786747,-5.82324191469353,0,0,0,1
4766946,"82",152,15.0144205679477,12.4482224286705,-4.57250940374854,13.6664407817905,-5.7913030721857,0,0,0,1
4766946,"82",153,14.9299961957887,12.0154870353178,-4.58566171960005,12.648104306597,-5.78542646369671,0,0,0,1
4766946,"82",154,14.691604100087,12.2028825626221,-4.65131884201407,10.9706263738274,-5.76800104698285,0,0,0,1
4766946,"82",155,14.4082847643774,11.9814843010047,-4.65888746849408,0,-5.75844987599851,0,0,0,1
4766946,"82",156,15.21311571023,0,-4.61613002622443,11.2187825662562,-5.80714498765135,1,0,0,0
4766946,"82",157,15.2911884802188,12.9490689531699,-4.64755590248453,13.7457370246973,-5.80714498765135,1,0,0,0
4766946,"82",158,15.0234255815228,12.7169812658519,-4.53071227507008,13.9600584208341,-5.77764432325466,1,0,0,0
